Order ID,Order Date,Ship Date,Catomer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit,,concat for Query,,,,,,,,,,,,,,,,,,,,,,
CA-2012-155334,7/30/2012,7/31/2012,Aarav Kulkarni,United States,San Francisco,California,Art,Ergonomic Frame,5.28,3,2.32,,"('CA-2012-155334', '2012-07-30', '2012-07-31', 'Aarav Kulkarni', 'United States', 'San Francisco', 'California', 'Art', 'Ergonomic Frame', 5.28, 3, 2.32),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-155334,7/30/2012,7/31/2012,Meera Mehta,United States,San Francisco,California,Paper,Luxury Copy Paper,10.92,3,4.1,,"('CA-2012-155334', '2012-07-30', '2012-07-31', 'Meera Mehta', 'United States', 'San Francisco', 'California', 'Paper', 'Luxury Copy Paper', 10.92, 3, 4.10),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-118136,9/17/2014,9/18/2014,Isha Shah,United States,Inglewood,California,Paper,Ergonomic Writing Pad,8.82,2,4.06,,"('CA-2014-118136', '2014-09-17', '2014-09-18', 'Isha Shah', 'United States', 'Inglewood', 'California', 'Paper', 'Ergonomic Writing Pad', 8.82, 2, 4.06),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-118136,9/17/2014,9/18/2014,Neha Johnson,United States,Inglewood,California,Phones,Multi-Purpose Charging Dock,5.98,1,1.55,,"('CA-2014-118136', '2014-09-17', '2014-09-18', 'Neha Johnson', 'United States', 'Inglewood', 'California', 'Phones', 'Multi-Purpose Charging Dock', 5.98, 1, 1.55),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-130890,11/2/2012,11/6/2012,Sneha Johnson,United States,Los Angeles,California,Accessories,Slim Mouse Pad,1038.84,5,51.94,,"('CA-2012-130890', '2012-11-02', '2012-11-06', 'Sneha Johnson', 'United States', 'Los Angeles', 'California', 'Accessories', 'Slim Mouse Pad', 1038.84, 5, 51.94),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-130883,9/26/2012,10/2/2012,Sophia Reddy,United States,Portland,Oregon,Storage,Smart File Box,141.76,5,47.84,,"('CA-2012-130883', '2012-09-26', '2012-10-02', 'Sophia Reddy', 'United States', 'Portland', 'Oregon', 'Storage', 'Smart File Box', 141.76, 5, 47.84),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-130883,9/26/2012,10/2/2012,Kavya Davis,United States,Portland,Oregon,Supplies,Professional Whiteboard Eraser,239.8,5,47.96,,"('CA-2012-130883', '2012-09-26', '2012-10-02', 'Kavya Davis', 'United States', 'Portland', 'Oregon', 'Supplies', 'Professional Whiteboard Eraser', 239.80, 5, 47.96),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-130883,9/26/2012,10/2/2012,John Das,United States,Portland,Oregon,Tables,Luxury Coffee Table,31.1,6,10.89,,"('CA-2012-130883', '2012-09-26', '2012-10-02', 'John Das', 'United States', 'Portland', 'Oregon', 'Tables', 'Luxury Coffee Table', 31.10, 6, 10.89),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-111451,12/26/2011,12/28/2011,John Roy,United States,Colorado Springs,Colorado,Appliances,Modern Microwave,300.42,8,78.86,,"('CA-2011-111451', '2011-12-26', '2011-12-28', 'John Roy', 'United States', 'Colorado Springs', 'Colorado', 'Appliances', 'Modern Microwave', 300.42, 8, 78.86),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-111451,12/26/2011,12/28/2011,Krishna Miller,United States,Colorado Springs,Colorado,Fasteners,Heavy-Duty Paper Clips,230.35,3,20.16,,"('CA-2011-111451', '2011-12-26', '2011-12-28', 'Krishna Miller', 'United States', 'Colorado Springs', 'Colorado', 'Fasteners', 'Heavy-Duty Paper Clips', 230.35, 3, 20.16),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-111451,12/26/2011,12/28/2011,Ananya Patel,United States,Colorado Springs,Colorado,Chairs,Heavy-Duty Executive Chair,218.35,3,-24.56,,"('CA-2011-111451', '2011-12-26', '2011-12-28', 'Ananya Patel', 'United States', 'Colorado Springs', 'Colorado', 'Chairs', 'Heavy-Duty Executive Chair', 218.35, 3, -24.56),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-111451,12/26/2011,12/28/2011,Priya Smith,United States,Colorado Springs,Colorado,Copiers,Modern Laser Copier,78.6,5,-62.88,,"('CA-2011-111451', '2011-12-26', '2011-12-28', 'Priya Smith', 'United States', 'Colorado Springs', 'Colorado', 'Copiers', 'Modern Laser Copier', 78.60, 5, -62.88),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-111451,12/26/2011,12/28/2011,Daniel Deshmukh,United States,Colorado Springs,Colorado,Machines,Modern Scanner,27.55,3,9.3,,"('CA-2011-111451', '2011-12-26', '2011-12-28', 'Daniel Deshmukh', 'United States', 'Colorado Springs', 'Colorado', 'Machines', 'Modern Scanner', 27.55, 3, 9.30),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-142902,9/13/2013,9/15/2013,Aisha Patel,United States,Arvada,Colorado,Art,Classic Paint Brush Kit,15.14,4,3.59,,"('CA-2013-142902', '2013-09-13', '2013-09-15', 'Aisha Patel', 'United States', 'Arvada', 'Colorado', 'Art', 'Classic Paint Brush Kit', 15.14, 4, 3.59),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-142902,9/13/2013,9/15/2013,Arjun Davis,United States,Arvada,Colorado,Tables,Adjustable Coffee Table,466.77,2,52.51,,"('CA-2013-142902', '2013-09-13', '2013-09-15', 'Arjun Davis', 'United States', 'Arvada', 'Colorado', 'Tables', 'Adjustable Coffee Table', 466.77, 2, 52.51),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-142902,9/13/2013,9/15/2013,Meera Deshmukh,United States,Arvada,Colorado,Tables,Modern Coffee Table,15.23,1,1.71,,"('CA-2013-142902', '2013-09-13', '2013-09-15', 'Meera Deshmukh', 'United States', 'Arvada', 'Colorado', 'Tables', 'Modern Coffee Table', 15.23, 1, 1.71),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-142902,9/13/2013,9/15/2013,Arjun Johnson,United States,Arvada,Colorado,Storage,Adjustable Drawer Unit,6.26,3,2.04,,"('CA-2013-142902', '2013-09-13', '2013-09-15', 'Arjun Johnson', 'United States', 'Arvada', 'Colorado', 'Storage', 'Adjustable Drawer Unit', 6.26, 3, 2.04),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-156601,9/19/2011,9/24/2011,Sophia Gupta,United States,Long Beach,California,Storage,Adjustable Plastic Crate,7.16,2,3.58,,"('CA-2011-156601', '2011-09-19', '2011-09-24', 'Sophia Gupta', 'United States', 'Long Beach', 'California', 'Storage', 'Adjustable Plastic Crate', 7.16, 2, 3.58),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-162138,4/24/2013,4/28/2013,Rahul Shah,United States,Hesperia,California,Binders,Eco Lever Arch File,251.52,6,81.74,,"('CA-2013-162138', '2013-04-24', '2013-04-28', 'Rahul Shah', 'United States', 'Hesperia', 'California', 'Binders', 'Eco Lever Arch File', 251.52, 6, 81.74),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-162138,4/24/2013,4/28/2013,Rahul Shah,United States,Hesperia,California,Furnishings,Heavy-Duty Curtain Set,99.99,1,35,,"('CA-2013-162138', '2013-04-24', '2013-04-28', 'Rahul Shah', 'United States', 'Hesperia', 'California', 'Furnishings', 'Heavy-Duty Curtain Set', 99.99, 1, 35.00),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-137946,9/1/2012,9/4/2012,Sneha Smith,United States,Los Angeles,California,Binders,Compact Presentation Binder,4.75,1,1.6,,"('CA-2012-137946', '2012-09-01', '2012-09-04', 'Sneha Smith', 'United States', 'Los Angeles', 'California', 'Binders', 'Compact Presentation Binder', 4.75, 1, 1.60),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-137946,9/1/2012,9/4/2012,Rahul Gupta,United States,Los Angeles,California,Accessories,Budget USB Hub,959.98,2,335.99,,"('CA-2012-137946', '2012-09-01', '2012-09-04', 'Rahul Gupta', 'United States', 'Los Angeles', 'California', 'Accessories', 'Budget USB Hub', 959.98, 2, 335.99),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-137946,9/1/2012,9/4/2012,Emily Shah,United States,Los Angeles,California,Art,Classic Art Portfolio,14.37,4,4.49,,"('CA-2012-137946', '2012-09-01', '2012-09-04', 'Emily Shah', 'United States', 'Los Angeles', 'California', 'Art', 'Classic Art Portfolio', 14.37, 4, 4.49),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-129924,7/12/2011,7/17/2011,Ananya Sharma,United States,San Francisco,California,Machines,Executive Binding Machine,7.71,2,2.8,,"('CA-2011-129924', '2011-07-12', '2011-07-17', 'Ananya Sharma', 'United States', 'San Francisco', 'California', 'Machines', 'Executive Binding Machine', 7.71, 2, 2.80),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-129924,7/12/2011,7/17/2011,Sai Mehta,United States,San Francisco,California,Tables,Premium Meeting Table,698.35,3,-17.46,,"('CA-2011-129924', '2011-07-12', '2011-07-17', 'Sai Mehta', 'United States', 'San Francisco', 'California', 'Tables', 'Premium Meeting Table', 698.35, 3, -17.46),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-128167,6/22/2012,6/26/2012,Riya Gupta,United States,Layton,Utah,Art,Wooden Frame,4.96,4,2.33,,"('CA-2012-128167', '2012-06-22', '2012-06-26', 'Riya Gupta', 'United States', 'Layton', 'Utah', 'Art', 'Wooden Frame', 4.96, 4, 2.33),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-169901,6/16/2014,6/20/2014,David Brown,United States,San Francisco,California,Storage,Multi-Purpose Shelf Organizer,47.98,3,4.8,,"('CA-2014-169901', '2014-06-16', '2014-06-20', 'David Brown', 'United States', 'San Francisco', 'California', 'Storage', 'Multi-Purpose Shelf Organizer', 47.98, 3, 4.80),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-123344,9/24/2011,9/29/2011,Rohan Verma,United States,San Francisco,California,Appliances,Multi-Purpose Air Purifier,211.96,4,8.48,,"('CA-2011-123344', '2011-09-24', '2011-09-29', 'Rohan Verma', 'United States', 'San Francisco', 'California', 'Appliances', 'Multi-Purpose Air Purifier', 211.96, 4, 8.48),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-119137,7/23/2011,7/27/2011,Aarav Nair,United States,Tucson,Arizona,Envelopes,Executive Catalog Envelope,8.16,5,-5.71,,"('CA-2011-119137', '2011-07-23', '2011-07-27', 'Aarav Nair', 'United States', 'Tucson', 'Arizona', 'Envelopes', 'Executive Catalog Envelope', 8.16, 5, -5.71),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-119137,7/23/2011,7/27/2011,Priya Smith,United States,Tucson,Arizona,Phones,Slim Cordless Phone,1023.94,8,179.19,,"('CA-2011-119137', '2011-07-23', '2011-07-27', 'Priya Smith', 'United States', 'Tucson', 'Arizona', 'Phones', 'Slim Cordless Phone', 1023.94, 8, 179.19),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-119137,7/23/2011,7/27/2011,Sneha Deshmukh,United States,Tucson,Arizona,Accessories,Professional Mouse Pad,9.24,1,0.92,,"('CA-2011-119137', '2011-07-23', '2011-07-27', 'Sneha Deshmukh', 'United States', 'Tucson', 'Arizona', 'Accessories', 'Professional Mouse Pad', 9.24, 1, 0.92),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-119137,7/23/2011,7/27/2011,Vihaan Gupta,United States,Tucson,Arizona,Chairs,Professional Office Chair,479.04,10,-29.94,,"('CA-2011-119137', '2011-07-23', '2011-07-27', 'Vihaan Gupta', 'United States', 'Tucson', 'Arizona', 'Chairs', 'Professional Office Chair', 479.04, 10, -29.94),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-134775,10/29/2013,10/30/2013,Olivia Deshmukh,United States,San Francisco,California,Machines,Luxury Paper Cutter,50.96,7,25.48,,"('CA-2013-134775', '2013-10-29', '2013-10-30', 'Olivia Deshmukh', 'United States', 'San Francisco', 'California', 'Machines', 'Luxury Paper Cutter', 50.96, 7, 25.48),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-134775,10/29/2013,10/30/2013,Priya Gupta,United States,San Francisco,California,Supplies,Executive Whiteboard Eraser,49.54,3,17.34,,"('CA-2013-134775', '2013-10-29', '2013-10-30', 'Priya Gupta', 'United States', 'San Francisco', 'California', 'Supplies', 'Executive Whiteboard Eraser', 49.54, 3, 17.34),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-135972,9/21/2011,9/23/2011,Sarah Roy,United States,Des Moines,Washington,Bookcases,Classic 5-Shelf Bookcase,246.38,2,27.72,,"('CA-2011-135972', '2011-09-21', '2011-09-23', 'Sarah Roy', 'United States', 'Des Moines', 'Washington', 'Bookcases', 'Classic 5-Shelf Bookcase', 246.38, 2, 27.72),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-135972,9/21/2011,9/23/2011,Neha Smith,United States,Des Moines,Washington,Accessories,Smart Laptop Stand,1799.97,3,701.99,,"('CA-2011-135972', '2011-09-21', '2011-09-23', 'Neha Smith', 'United States', 'Des Moines', 'Washington', 'Accessories', 'Smart Laptop Stand', 1799.97, 3, 701.99),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-102946,7/1/2014,7/6/2014,Vihaan Gupta,United States,Las Vegas,Nevada,Tables,Multi-Purpose Office Table,75.79,3,25.58,,"('CA-2014-102946', '2014-07-01', '2014-07-06', 'Vihaan Gupta', 'United States', 'Las Vegas', 'Nevada', 'Tables', 'Multi-Purpose Office Table', 75.79, 3, 25.58),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Vivaan Khan,United States,San Francisco,California,Binders,Premium Lever Arch File,179.95,5,37.79,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Vivaan Khan', 'United States', 'San Francisco', 'California', 'Binders', 'Premium Lever Arch File', 179.95, 5, 37.79),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Michael Shah,United States,San Francisco,California,Copiers,Compact Compact Copier,1199.98,3,434.99,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Michael Shah', 'United States', 'San Francisco', 'California', 'Copiers', 'Compact Compact Copier', 1199.98, 3, 434.99),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,James Das,United States,San Francisco,California,Storage,Smart Drawer Unit,27.15,5,13.3,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'James Das', 'United States', 'San Francisco', 'California', 'Storage', 'Smart Drawer Unit', 27.15, 5, 13.30),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Emily Shah,United States,San Francisco,California,Bookcases,Multi-Purpose 5-Shelf Bookcase,1004.02,7,-112.95,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Emily Shah', 'United States', 'San Francisco', 'California', 'Bookcases', 'Multi-Purpose 5-Shelf Bookcase', 1004.02, 7, -112.95),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Amit Gupta,United States,San Francisco,California,Phones,Multi-Purpose Smartphone,9.68,1,4.65,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Amit Gupta', 'United States', 'San Francisco', 'California', 'Phones', 'Multi-Purpose Smartphone', 9.68, 1, 4.65),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Sneha Nair,United States,San Francisco,California,Storage,Steel Storage Bin,28.35,9,13.61,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Sneha Nair', 'United States', 'San Francisco', 'California', 'Storage', 'Steel Storage Bin', 28.35, 9, 13.61),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Priya Nair,United States,San Francisco,California,Tables,Executive Coffee Table,55.98,1,27.43,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Priya Nair', 'United States', 'San Francisco', 'California', 'Tables', 'Executive Coffee Table', 55.98, 1, 27.43),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Kavya Reddy,United States,San Francisco,California,Appliances,Classic Toaster,1336.83,13,31.45,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Kavya Reddy', 'United States', 'San Francisco', 'California', 'Appliances', 'Classic Toaster', 1336.83, 13, 31.45),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-117457,12/9/2014,12/13/2014,Aarav Patel,United States,San Francisco,California,Phones,Budget Cordless Phone,113.57,2,-18.45,,"('CA-2014-117457', '2014-12-09', '2014-12-13', 'Aarav Patel', 'United States', 'San Francisco', 'California', 'Phones', 'Budget Cordless Phone', 113.57, 2, -18.45),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-142636,11/4/2014,11/8/2014,Sai Mehta,United States,Seattle,Washington,Copiers,Steel Laser Copier,139.86,7,65.73,,"('CA-2014-142636', '2014-11-04', '2014-11-08', 'Sai Mehta', 'United States', 'Seattle', 'Washington', 'Copiers', 'Steel Laser Copier', 139.86, 7, 65.73),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-142636,11/4/2014,11/8/2014,James Verma,United States,Seattle,Washington,Envelopes,Deluxe Catalog Envelope,307.14,4,26.87,,"('CA-2014-142636', '2014-11-04', '2014-11-08', 'James Verma', 'United States', 'Seattle', 'Washington', 'Envelopes', 'Deluxe Catalog Envelope', 307.14, 4, 26.87),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-122105,6/25/2014,6/29/2014,Emma Kulkarni,United States,Huntington Beach,California,Accessories,Portable USB Hub,95.92,8,25.9,,"('CA-2014-122105', '2014-06-25', '2014-06-29', 'Emma Kulkarni', 'United States', 'Huntington Beach', 'California', 'Accessories', 'Portable USB Hub', 95.92, 8, 25.90),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-148796,4/15/2013,4/19/2013,Sophia Joshi,United States,Los Angeles,California,Copiers,Smart All-in-One Copier,383.8,5,38.38,,"('CA-2013-148796', '2013-04-15', '2013-04-19', 'Sophia Joshi', 'United States', 'Los Angeles', 'California', 'Copiers', 'Smart All-in-One Copier', 383.80, 5, 38.38),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-110478,3/5/2014,3/10/2014,David Shah,United States,Los Angeles,California,Art,Portable Art Portfolio,9.32,4,2.7,,"('CA-2014-110478', '2014-03-05', '2014-03-10', 'David Shah', 'United States', 'Los Angeles', 'California', 'Art', 'Portable Art Portfolio', 9.32, 4, 2.70),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-110478,3/5/2014,3/10/2014,Sophia Deshmukh,United States,Los Angeles,California,Storage,Eco Cabinet,15.25,1,7.02,,"('CA-2014-110478', '2014-03-05', '2014-03-10', 'Sophia Deshmukh', 'United States', 'Los Angeles', 'California', 'Storage', 'Eco Cabinet', 15.25, 1, 7.02),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-142048,6/22/2011,6/25/2011,Isha Patel,United States,Louisville,Colorado,Accessories,Deluxe Mouse Pad,196.75,6,56.57,,"('CA-2011-142048', '2011-06-22', '2011-06-25', 'Isha Patel', 'United States', 'Louisville', 'Colorado', 'Accessories', 'Deluxe Mouse Pad', 196.75, 6, 56.57),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-110674,2/13/2011,2/19/2011,Arjun Brown,United States,Concord,California,Furnishings,Steel Coat Rack,129.57,2,-24.29,,"('CA-2011-110674', '2011-02-13', '2011-02-19', 'Arjun Brown', 'United States', 'Concord', 'California', 'Furnishings', 'Steel Coat Rack', 129.57, 2, -24.29),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-109638,12/15/2012,12/22/2012,Olivia Khan,United States,Seattle,Washington,Envelopes,Portable Catalog Envelope,103.92,4,36.37,,"('CA-2012-109638', '2012-12-15', '2012-12-22', 'Olivia Khan', 'United States', 'Seattle', 'Washington', 'Envelopes', 'Portable Catalog Envelope', 103.92, 4, 36.37),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-109638,12/15/2012,12/22/2012,Rohan Kulkarni,United States,Seattle,Washington,Accessories,Adjustable Cable Organizer,899.91,9,377.96,,"('CA-2012-109638', '2012-12-15', '2012-12-22', 'Rohan Kulkarni', 'United States', 'Seattle', 'Washington', 'Accessories', 'Adjustable Cable Organizer', 899.91, 9, 377.96),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-109638,12/15/2012,12/22/2012,Pooja Deshmukh,United States,Seattle,Washington,Appliances,Heavy-Duty Electric Kettle,51.31,3,18.6,,"('CA-2012-109638', '2012-12-15', '2012-12-22', 'Pooja Deshmukh', 'United States', 'Seattle', 'Washington', 'Appliances', 'Heavy-Duty Electric Kettle', 51.31, 3, 18.60),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-109869,4/23/2013,4/30/2013,Michael Das,United States,Phoenix,Arizona,Appliances,Portable Air Purifier,23.56,5,7.07,,"('CA-2013-109869', '2013-04-23', '2013-04-30', 'Michael Das', 'United States', 'Phoenix', 'Arizona', 'Appliances', 'Portable Air Purifier', 23.56, 5, 7.07),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-109869,4/23/2013,4/30/2013,James Sharma,United States,Phoenix,Arizona,Copiers,Slim Laser Copier,1272.63,6,-814.48,,"('CA-2013-109869', '2013-04-23', '2013-04-30', 'James Sharma', 'United States', 'Phoenix', 'Arizona', 'Copiers', 'Slim Laser Copier', 1272.63, 6, -814.48),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-109869,4/23/2013,4/30/2013,Neha Miller,United States,Phoenix,Arizona,Storage,Slim Shelf Organizer,28.49,5,-20.89,,"('CA-2013-109869', '2013-04-23', '2013-04-30', 'Neha Miller', 'United States', 'Phoenix', 'Arizona', 'Storage', 'Slim Shelf Organizer', 28.49, 5, -20.89),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-109869,4/23/2013,4/30/2013,Priya Smith,United States,Phoenix,Arizona,Chairs,Wireless Stool,185.38,2,-34.76,,"('CA-2013-109869', '2013-04-23', '2013-04-30', 'Priya Smith', 'United States', 'Phoenix', 'Arizona', 'Chairs', 'Wireless Stool', 185.38, 2, -34.76),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-109869,4/23/2013,4/30/2013,John Brown,United States,Phoenix,Arizona,Fasteners,Heavy-Duty Push Pins,78.27,2,5.87,,"('CA-2013-109869', '2013-04-23', '2013-04-30', 'John Brown', 'United States', 'Phoenix', 'Arizona', 'Fasteners', 'Heavy-Duty Push Pins', 78.27, 2, 5.87),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-144666,11/9/2011,11/11/2011,Aisha Smith,United States,San Francisco,California,Bookcases,Eco Corner Bookcase,340.92,3,3.41,,"('CA-2011-144666', '2011-11-09', '2011-11-11', 'Aisha Smith', 'United States', 'San Francisco', 'California', 'Bookcases', 'Eco Corner Bookcase', 340.92, 3, 3.41),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-144666,11/9/2011,11/11/2011,Rohan Khan,United States,San Francisco,California,Paper,Ergonomic Printer Paper,222.67,2,10.48,,"('CA-2011-144666', '2011-11-09', '2011-11-11', 'Rohan Khan', 'United States', 'San Francisco', 'California', 'Paper', 'Ergonomic Printer Paper', 222.67, 2, 10.48),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-144666,11/9/2011,11/11/2011,Rohan Khan,United States,San Francisco,California,Chairs,Modern Office Chair,703.97,4,88,,"('CA-2011-144666', '2011-11-09', '2011-11-11', 'Rohan Khan', 'United States', 'San Francisco', 'California', 'Chairs', 'Modern Office Chair', 703.97, 4, 88.00),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-144666,11/9/2011,11/11/2011,Sophia Deshmukh,United States,San Francisco,California,Accessories,Wireless Laptop Stand,92.52,6,24.98,,"('CA-2011-144666', '2011-11-09', '2011-11-11', 'Sophia Deshmukh', 'United States', 'San Francisco', 'California', 'Accessories', 'Wireless Laptop Stand', 92.52, 6, 24.98),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-144666,11/9/2011,11/11/2011,Krishna Smith,United States,San Francisco,California,Chairs,Executive Folding Chair,62.65,7,28.82,,"('CA-2011-144666', '2011-11-09', '2011-11-11', 'Krishna Smith', 'United States', 'San Francisco', 'California', 'Chairs', 'Executive Folding Chair', 62.65, 7, 28.82),",,,,,,,,,,,,,,,,,,,,,,
